company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Mộc Châu Limousine,4.5 (162),Limousine 13 chỗ,16:30,• Ngõ 90 Nguyễn Tuân,,20:30,• Khách sạn Mường Thanh Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.6,4.4,4.6,4.6,4.8,4.6,4.4
Đức Quyến,4.9 (19),Giường nằm 20 chỗ,19:00,• Bến xe Mỹ Đình,,23:30,• Khách sạn Hương Sen,4h30m,220.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Đức Quyến,4.9 (19),Giường nằm 20 chỗ,19:00,• Bến xe Yên Nghĩa.,,23:30,• Khách sạn Hương Sen,4h30m,220.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Quang Tuấn (Điện Biên),3.3 (21),Limousine giường nằm 34 chỗ,19:15,• Cổng bến xe Yên Nghĩa,,23:00,• Khách sạn Hương Sen,3h45m,300.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.2,3.6,3.6,4.0,3.9,3.7,
Quang Tuấn (Điện Biên),3.3 (21),Cabin 24 chỗ,20:00,• Trung tâm hội nghị Quốc Gia (Cổng đại lộ),(13/11),00:00,• Khách sạn Hương Sen,4h,Từ 500.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.2,3.6,3.6,4.0,3.9,3.7,
Minh Châu Limousine,3.8 (35),Limousine giường phòng 22 chỗ,22:15,• BigC Thăng Long (cổng Tú Mỡ),(13/11),03:45,• Bến Xe Bắc Yên,5h30m,Từ 275.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,21:30,• BigC Thăng Long (cổng Tú Mỡ),(13/11),02:15,• Văn Phòng Tà Xùa,4h45m,350.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine giường phòng 22 chỗ,22:15,• BigC Thăng Long (cổng Tú Mỡ),(13/11),03:15,• Cổng chào Phù Yên,5h,Từ 250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Đức Quyến,4.9 (19),Giường nằm 20 chỗ,19:00,• Bến xe Yên Nghĩa.,(13/11),02:30,• Cổng Ủy ban nhân dân tỉnh Sơn La,7h30m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.9,4.9,4.9,4.9,4.9,4.9,5.0
Minh Châu Limousine,3.8 (35),Limousine 22 chỗ,07:00,• BigC Thăng Long (cổng Tú Mỡ),,11:00,• Cổng chào Phù Yên,4h,275.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,21:30,• BigC Thăng Long (cổng Tú Mỡ),(13/11),01:30,• Cổng chào Phù Yên,4h,275.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 11 chỗ,06:30,• BigC Thăng Long (cổng Tú Mỡ),,10:30,• Cổng chào Phù Yên,4h,275.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Khánh Thịnh Limousine,4.6 (18),Limousine 9 chỗ VIP,18:00,• Văn phòng Hà Nội.,,21:15,• Văn phòng Phù Yên,3h15m,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.9,4.4,4.5,4.8,4.6,4.6,
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,08:30,• Văn phòng Hà Nội,,12:30,• Văn Phòng Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,19:30,• Văn phòng Hà Nội,,23:30,• Văn Phòng Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,21:30,• Văn phòng Hà Nội,(13/11),01:30,• Văn Phòng Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,23:30,• Văn phòng Hà Nội,(13/11),03:30,• Văn Phòng Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Minh Châu Limousine,3.8 (35),Limousine 9 chỗ,08:30,• Văn phòng Hà Nội,,12:30,• Văn Phòng Mộc Châu,4h,250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Vĩnh Anh (Mộc Châu),2.3 (3),Expander 7 chỗ,08:00,• Highland Coffee - Big C Thăng Long,,12:00,• Khách sạn Mường Thanh Mộc Châu,4h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,2.3,2.3,,3.0,1.7,2.3,
Vĩnh Anh (Mộc Châu),2.3 (3),Expander 7 chỗ,14:00,• Highland Coffee - Big C Thăng Long,,18:00,• Khách sạn Mường Thanh Mộc Châu,4h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,2.3,2.3,,3.0,1.7,2.3,
Minh Châu Limousine,3.8 (35),Limousine giường phòng 22 chỗ,07:20,• Văn phòng Hà Nội,,11:20,• Văn Phòng Mộc Châu,4h,Từ 250.000đ,,,"T4, 12/11/2025",Hà Nội,Sơn La,4.5,3.9,4.0,4.3,3.9,3.9,4.7
Bắc Sơn,2.2 (23),Giường nằm 40 chỗ,23:00,• Bến xe Mỹ Đình,(13/11),04:30,• Bến xe Sơn La,5h30m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,2.0,2.6,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:29,• Bến xe Mỹ Đình,,16:29,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:30,• Bến xe Mỹ Đình,,16:30,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:30,• Bến xe Mỹ Đình,,18:10,• Bến xe Hồng Tiên,7h40m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:28,• Bến xe Mỹ Đình,,16:28,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:28,• Bến xe Mỹ Đình,,18:08,• Bến xe Hồng Tiên,7h40m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:27,• Bến xe Mỹ Đình,,14:47,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:29,• Bến xe Mỹ Đình,,13:49,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:30,• Bến xe Mỹ Đình,,13:50,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:27,• Bến xe Mỹ Đình,,15:27,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:28,• Bến xe Mỹ Đình,,13:48,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:28,• Bến xe Mỹ Đình,,17:08,• Bến xe Hồng Tiên,7h40m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:26,• Bến xe Mỹ Đình,,14:46,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:30,• Bến xe Mỹ Đình,,15:30,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:30,• Bến xe Mỹ Đình,,17:10,• Bến xe Hồng Tiên,7h40m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:25,• Bến xe Mỹ Đình,,14:45,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:25,• Bến xe Mỹ Đình,,14:45,• Bưu điện huyện Yên Châu,5h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:25,• Bến xe Mỹ Đình,,15:25,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:25,• Bến xe Mỹ Đình,,17:05,• Bến xe Hồng Tiên,7h40m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:26,• Bến xe Mỹ Đình,,14:46,• Bưu điện huyện Yên Châu,5h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:26,• Bến xe Mỹ Đình,,15:26,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:27,• Bến xe Mỹ Đình,,13:47,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:25,• Bến xe Mỹ Đình,,13:45,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:27,• Bến xe Mỹ Đình,,16:27,• Thế giới di động Mai Sơn,6h,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:27,• Bến xe Mỹ Đình,,14:47,• Bưu điện huyện Yên Châu,5h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,09:27,• Bến xe Mỹ Đình,,17:07,• Bến xe Hồng Tiên,7h40m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
HTX 30/4 (Hải Quân-Trưởng Tuấn),4 (6),Giường nằm 40 chỗ,10:29,• Bến xe Mỹ Đình,,14:49,• Khách sạn Hương Sen,4h20m,,,,"T4, 12/11/2025",Hà Nội,Sơn La,,,,,4.0,4.0,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,12:00,• Văn phòng Đà Nẵng,,13:20,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,12:00,• VP Đà Nẵng,,13:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,14:00,• VP Đà Nẵng,,15:30,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Hạnh Cafe - Hà Phương Limousine,4.4 (7450),Giường nằm 41 chỗ,15:30,• Vp Đà Nẵng,,18:00,• Vp Hội An,2h30m,100.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.4,4.5,4.4,4.4,4.3,4.8
Tân Quang Dũng,3.8 (2381),Limousine 32 phòng (WC),19:00,• Văn Phòng Đà Nẵng,,22:15,• Bến xe Khâm Đức,3h15m,300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.1,3.9,4.0,4.0,3.9,3.8,4.3
Tân Quang Dũng Limousine,4.1 (202),Limousine 34 giường VIP new,00:20,• Bến xe Đức Long,,01:50,• Xăng dầu Hòa Mỹ 2,1h30m,290.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.4,4.2,4.3,4.3,4.3,4.2,4.7
VietNam Explore,4.4 (89),Ghế ngồi 16 chỗ,11:25,• Bảo tàng Điêu khắc Chăm Đà Nẵng,,12:15,• Hoi An Ivy Hotel,0h50m,130.000đ,120.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.6,4.4,4.6,4.6,4.4,5.0
Cửa Ông Limousine,4.1 (524),Limousine 34 phòng,09:00,• Đà Nẵng,,09:45,• Văn phòng Hội An,0h45m,130.000đ,80.000đ,-38%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Barri Ann Travel,4.7 (83),Ghế ngồi 16 chỗ (mới),13:30,• Bảo tàng Chăm,,14:45,• Văn phòng Hội An,1h15m,130.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,4.8,4.8,4.8,4.6,4.8,5.0
Hội An Food Tour,5 (6),Ghế ngồi 16 chỗ,13:00,• Rơm coffee,,14:00,• Highlands Coffee,1h,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,15:30,• Văn phòng Đà Nẵng,,16:50,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,13:00,• VP Đà Nẵng,,14:30,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,13:00,• VP Đà Nẵng,,14:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
VietNam Explore,4.4 (89),Ghế ngồi 16 chỗ,10:15,• Sân bay Đà Nẵng,,11:15,• Hoi An Ivy Hotel,1h,130.000đ,120.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.6,4.4,4.6,4.6,4.4,5.0
Barri Ann Travel,4.7 (83),Ghế ngồi 16 chỗ (mới),11:30,• Bảo tàng Chăm,,12:45,• Văn phòng Hội An,1h15m,130.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,4.8,4.8,4.8,4.6,4.8,5.0
Hội An Food Tour,5 (6),Ghế ngồi 16 chỗ,08:00,• Rơm coffee,,09:00,• Highlands Coffee,1h,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Diên Hồng (Đà Nẵng),4.8 (630),Giường nằm 43 chỗ,20:00,• Bến xe Trung tâm Đà Nẵng,,22:30,• Cổng Bến Xe Quảng Ngãi,2h30m,240.000đ,210.000đ,-12%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.8,4.8,4.8,4.7,4.7,4.7,4.9
Hải Vân Limousine (xehue.vn),3.8 (321),Limousine 9 chỗ,10:15,• 251 Chương Dương (Đà Nẵng),,12:15,• 128 Nguyễn Trường Tộ (Hội An),2h,120.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.2,3.8,3.8,3.8,4.0,3.7,3.2
Hải Vân Limousine (xehue.vn),3.8 (321),Limousine 9 chỗ,12:15,• 251 Chương Dương (Đà Nẵng),,14:15,• 128 Nguyễn Trường Tộ (Hội An),2h,120.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.2,3.8,3.8,3.8,4.0,3.7,3.2
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,17:05,• Sân bay Đà Nẵng,,18:45,• Ga Tam Kỳ,1h40m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,4.9,4.9,4.9,4.9,4.9,5.0
Xe Limousine Vip,3.1 (170),Limousine giường phòng 21 chỗ (WC),19:30,• Bến xe Trung tâm Đà Nẵng,,20:30,• VP Hội An,1h,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,3.3,2.7,3.0,3.2,3.7,2.9,
Hà Thảo,4.9 (169),Ghế ngồi 7 chỗ,17:05,• Sân bay Đà Nẵng,,18:45,• Ga Tam Kỳ,1h40m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,4.9,4.9,4.9,4.9,4.9,5.0
HM Happycar,4.6 (286),Limousine 24 phòng KL VIP,17:00,• 79 Nguyễn Tường Phổ (Đà Nẵng),,18:00,• 97 Nguyễn Tất Thành (Hội An),1h,Từ 450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.5,4.6,4.5,4.6,4.5,4.6
Trâm Jet,3.6 (13),Ghế ngồi 7 chỗ,14:00,• Văn phòng Đà Nẵng,,16:10,• Chu Lai,2h10m,Từ 270.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,3.7,3.7,4.0,3.7,3.3,4.0,
Cửa Ông Bus,5 (8),Limousine 34 phòng,05:30,• Đà Nẵng,,06:30,• VP Hội An,1h,150.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,11:00,• Văn phòng Đà Nẵng,,12:20,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,05:00,• Văn phòng Đà Nẵng,,06:20,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Ba Thanh Limousine,4.8 (81),Limousine 9 chỗ,06:00,• Văn phòng Đà Nẵng,,08:30,• Bến xe Tam Kỳ,2h30m,250.000đ,225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,08:30,• VP Đà Nẵng,,10:00,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,15:30,• VP Đà Nẵng,,17:00,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,16:00,• VP Đà Nẵng,,17:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,14:00,• VP Đà Nẵng,,15:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,07:00,• VP Đà Nẵng,,08:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,12:00,• VP Đà Nẵng,,13:30,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Xe Limousine Vip,3.1 (170),Limousine giường phòng 21 chỗ (WC),20:30,• Bến xe Trung tâm Đà Nẵng,,21:30,• VP Hội An,1h,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,3.3,2.7,3.0,3.2,3.7,2.9,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,14:00,• Văn phòng Đà Nẵng,,15:20,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,19:00,• Văn phòng Đà Nẵng,,20:20,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Trường Phát,4.8 (81),Ghế ngồi 7 chỗ,13:00,• Văn phòng Đà Nẵng,,14:20,• Bến xe Tam Kỳ,1h20m,250.000đ,Từ 225.000đ,-10%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,06:00,• VP Đà Nẵng,,07:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,08:00,• VP Đà Nẵng,,09:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,14:30,• VP Đà Nẵng,,16:00,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,11:00,• VP Đà Nẵng,,12:30,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Gia Phát Car,5 (11),Ghế ngồi 7 chỗ,15:00,• VP Đà Nẵng,,16:30,• Bến xe Tam Kỳ,1h30m,Từ 300.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,5.0,5.0,5.0,5.0,5.0,
Phúc Lâm,4.9 (15),Ghế ngồi 7 chỗ,17:00,• VP Đà Nẵng,,18:30,• VP Tam Kỳ,1h30m,110.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.9,4.9,4.8,4.9,4.8,4.8,5.0
Xe Limousine Vip,3.1 (170),Limousine giường phòng 21 chỗ (WC),19:45,• Bến xe Trung tâm Đà Nẵng,,20:45,• VP Hội An,1h,450.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,3.3,2.7,3.0,3.2,3.7,2.9,
VietNam Explore,4.4 (89),Ghế ngồi 16 chỗ,08:25,• Bảo tàng Điêu khắc Chăm Đà Nẵng,,09:15,• Hoi An Ivy Hotel,0h50m,130.000đ,120.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.6,4.4,4.6,4.6,4.4,5.0
VietNam Explore,4.4 (89),Ghế ngồi 16 chỗ,14:15,• Sân bay Đà Nẵng,,15:15,• Hoi An Ivy Hotel,1h,130.000đ,120.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.6,4.4,4.6,4.6,4.4,5.0
VietNam Explore,4.4 (89),Ghế ngồi 16 chỗ,16:25,• Bảo tàng Điêu khắc Chăm Đà Nẵng,,17:15,• Hoi An Ivy Hotel,0h50m,130.000đ,120.000đ,-8%,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.6,4.6,4.4,4.6,4.6,4.4,5.0
Barri Ann Travel,4.7 (83),Ghế ngồi 16 chỗ (mới),19:30,• Bảo tàng Chăm,,20:45,• Văn phòng Hội An,1h15m,130.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,4.8,4.8,4.8,4.6,4.8,5.0
Barri Ann Travel,4.7 (83),Ghế ngồi 16 chỗ (mới),14:30,• Bảo tàng Chăm,,15:45,• Văn phòng Hội An,1h15m,130.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,5.0,4.8,4.8,4.8,4.6,4.8,5.0
Hải Vân Limousine (xehue.vn),3.8 (321),Limousine 9 chỗ,09:15,• 251 Chương Dương (Đà Nẵng),,11:15,• 128 Nguyễn Trường Tộ (Hội An),2h,120.000đ,,,"T4, 12/11/2025",Đà Nẵng,Quảng Nam,4.2,3.8,3.8,3.8,4.0,3.7,3.2
