company_name,bus_rating,seat_type,departure_time,pickup_point,arrival_date,arrival_time,dropoff_point,duration,price_original,price_discounted,percent_discount,departure_date,start_point,destination,An toàn,Thông tin chính xác,Thông tin đầy đủ,Thái độ nhân viên,Tiện nghi & thoải mái,Chất lượng dịch vụ,Đúng giờ
Hà Tuấn,3.9 (66),Limousine 34 giường phòng,21:00,• Bến Xe Mỹ Đình (ô 12),(24/11),03:30,• Bến Xe Hà Giang,6h30m,300.000đ,250.000đ,-17%,"CN, 23/11/2025",Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5
Quang Nghị,3.8 (719),Giường nằm 46 chỗ,22:30,• Bến xe Mỹ Đình (Ô số 12),(24/11),05:00,• Bến xe Hà Giang,6h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Giường nằm 46 chỗ,22:30,• Bến xe Mỹ Đình (Ô số 46),(24/11),05:00,• Bến xe Hà Giang,6h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,09:00,• Bến xe Mỹ Đình (Ô số 46),,15:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,12:30,• Bến xe Mỹ Đình (Ô số 46),,19:00,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,21:00,• Bến xe Mỹ Đình (Ô số 46),(24/11),03:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,22:00,• Bến xe Mỹ Đình (Ô số 46),(24/11),04:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Mạnh Quân,4.5 (597),Cabin cung điện 24 phòng (VIP),22:10,• Ngã 4 Nội Bài (Nhà hàng Hải Yến),(24/11),03:30,• Văn Phòng 75 Cầu Mè (Gần Bến Xe Hà Giang đối diện khách sạn Hoa Cương),5h20m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8
Mạnh Quân,4.5 (597),Cabin cung điện 24 phòng (VIP),15:15,• Ngã 4 Nội Bài (Nhà hàng Hải Yến),,21:00,• Văn Phòng 75 Cầu Mè (Gần Bến Xe Hà Giang đối diện khách sạn Hoa Cương),5h45m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.6,4.4,4.5,4.4,4.3,4.2,4.8
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,10:00,• Số 1 đường Mỹ Đình,,16:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,09:00,• Số 1 đường Mỹ Đình,,15:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,22:00,• Số 1 đường Mỹ Đình,(24/11),04:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 24 chỗ,21:00,• Số 1 đường Mỹ Đình,(24/11),03:30,• Văn phòng Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Daiichi Travel,4.7 (362),Giường nằm 30 chỗ,16:00,• Văn phòng 172 Trần Quang Khải,,21:40,• Văn phòng 32 Nguyễn Trãi - Hà Giang,5h40m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.7,4.8,4.8,4.8,4.6,4.8,4.6
Hà Tuấn,3.9 (66),Limousine giường phòng 24 chỗ,20:30,• Bến Xe Mỹ Đình,(24/11),03:30,• Bến xe Xín Mần,7h,Từ 450.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,3.8,3.6,3.6,3.9,3.5,3.5,4.5
Quang Nghị,3.8 (719),Limousine giường phòng 22 chỗ,15:30,• Bến xe Mỹ Đình (Ô số 46),,22:00,• Bến xe Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Daiichi Travel,4.7 (362),Giường nằm 30 chỗ,21:00,• Văn phòng 172 Trần Quang Khải,(24/11),02:40,• Văn phòng 32 Nguyễn Trãi - Hà Giang,5h40m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.7,4.8,4.8,4.8,4.6,4.8,4.6
Quang Nghị,3.8 (719),Limousine 19 chỗ,16:00,• Văn Phòng Mỹ Đình,,22:40,• Văn phòng Hà Giang,6h40m,350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Quang Nghị,3.8 (719),Limousine giường phòng 22 chỗ,15:30,• Bến xe Mỹ Đình (Ô số 12),,22:00,• Bến xe Hà Giang,6h30m,Từ 350.000đ,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.3,3.9,4.0,3.9,3.9,3.8,4.4
Hà Giang Epic,2 (1),Limousine 13 chỗ VIP,16:00,• Văn phòng Hà Nội,,22:30,• Văn phòng Hà Giang,6h30m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.0,1.0,,1.0,2.0,2.0,
Hà Giang Epic,2 (1),Limousine 13 chỗ VIP,16:20,• Nhà hát Lớn Hà Nội,,22:30,• Văn phòng Hà Giang,6h10m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.0,1.0,,1.0,2.0,2.0,
Hà Giang Epic,2 (1),Limousine 13 chỗ VIP,07:20,• Nhà hát Lớn Hà Nội,,13:30,• Văn phòng Hà Giang,6h10m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.0,1.0,,1.0,2.0,2.0,
Hà Giang Epic,2 (1),Limousine 13 chỗ VIP,07:00,• Văn phòng Hà Nội,,13:30,• Văn phòng Hà Giang,6h30m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.0,1.0,,1.0,2.0,2.0,
Hà Giang Epic,2 (1),Limousine 13 chỗ VIP,08:00,• Ngã tư Nội Bài (Nhà hàng Hải Yến),,13:30,• Văn phòng Hà Giang,5h30m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.0,1.0,,1.0,2.0,2.0,
Hà Giang Epic,2 (1),Limousine 13 chỗ VIP,17:00,• Ngã tư Nội Bài (Nhà hàng Hải Yến),,22:30,• Văn phòng Hà Giang,5h30m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,4.0,1.0,,1.0,2.0,2.0,
Toán Oanh,2.5 (2),Giường nằm 40 chỗ,21:40,• Cổng Đại học Ngoại ngữ Hà Nội,(24/11),04:15,• Bến xe Hà Giang,6h35m,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,3.0,2.0,,4.0,3.0,3.5,
Toán Oanh,2.5 (2),Giường nằm 40 chỗ,22:15,• Ngã tư Nội Bài,(24/11),04:15,• Bến xe Hà Giang,6h,,,,"CN, 23/11/2025",Hà Nội,Hà Giang,3.0,2.0,,4.0,3.0,3.5,
Hà Lan Transport,5 (58),VIP Limousine 10 chỗ,09:30,• VP 180 Trung Kính,,12:40,• Văn phòng Quảng Ninh,3h10m,300.000đ,270.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Thành An Limousine ( Halong Bay),5 (3),Limousine 9 chỗ,08:00,• Pan Pacific Hà Nội,,10:45,• Lô 41 Âu tàu ngủ đêm Tuần Châu,2h45m,200.000đ,Từ 180.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,20:00,• Văn phòng Long Biên,,22:30,• Văn phòng Hạ Long,2h30m,260.000đ,Từ 250.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,03:00,• Văn phòng Số 1 Nguyễn Hoàng,,06:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,08:00,• Văn phòng Hà Nội,,10:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,06:00,• Văn phòng Hà Nội,,10:15,• Chợ Cửa Ông,4h15m,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Ka Long (Hoàng Kiên),5 (69),Cabin 34 phòng,22:00,• Bến xe Mỹ Đình,(24/11),05:40,• Bến xe Móng Cái,7h40m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,4.7,4.9,5.0
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,20:00,• Nhà Hát Lớn Hà Nội,,22:15,• Chợ Mạo Khê,2h15m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,18:00,• Văn phòng Hà Nội,,20:40,• Vincom Cẩm Phả,2h40m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Cường Phát Limousine,4.7 (27),Limousine 11 chỗ,08:30,• Văn phòng Hà Nội,,11:30,• Cảng tàu khách quốc tế Hạ Long,3h,240.000đ,Từ 230.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.8,4.7,4.9,4.7,4.7
Hà Lan Transport,5 (58),VIP Limousine 10 chỗ,13:00,• VP 180 Trung Kính,,16:10,• Văn phòng Quảng Ninh,3h10m,300.000đ,270.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,08:04,• Văn phòng Long Biên,,10:34,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,14:00,• Văn phòng Hà Nội,,16:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,04:00,• Văn phòng Số 1 Nguyễn Hoàng,,07:15,• Hạ Long,3h15m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,18:00,• Văn phòng Hà Nội,,21:40,• Văn phòng Vân Đồn,3h40m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,15:00,• Nhà Hát Lớn Hà Nội,,17:40,• Chợ Trung Tâm Uông Bí,2h40m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,15:00,• Văn phòng Hà Nội,,18:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Cửa Ông Bus,4.8 (15),Limousine 9 chỗ,10:00,• Văn phòng số 1 Nguyễn Hoàng,,13:30,• VP Quảng Ninh,3h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7
Cửa Ông Bus,4.8 (15),Limousine 9 chỗ,14:00,• Văn phòng số 1 Nguyễn Hoàng,,17:30,• VP Quảng Ninh,3h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7
Hải Phòng Travel (Đất Cảng),4.4 (1263),Limousine 11 chỗ,06:00,• Hà Nội,,08:30,• Quảng Ninh,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Phúc Xuyên,4.5 (832),Limousine 10 chỗ,19:01,• Văn Phòng Long Biên,,21:31,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.6,4.5,4.5,4.3
Hạ Long Limousine,4.7 (2),Ghế 20 chỗ,08:30,• Nhà hát lớn Hà Nội,,11:30,• Cảng tàu khách Quốc tế Hạ Long,3h,270.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.7,4.7,5.0,4.7,4.7,
Duy Khánh Limousine,3.8 (678),Limousine 9 chỗ,16:20,• Văn phòng Cổ Linh,,18:50,• Bến xe Bãi Cháy,2h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.0,4.0,4.1,4.0,3.9,3.8,4.1
Minh Châu Limousine,3.8 (35),Limousine 11 chỗ,05:00,• BigC Thăng Long (cổng Tú Mỡ),,08:00,• cảng Ao Tiên,3h,300.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,3.9,4.0,4.4,3.8,3.8,4.7
Bắc Ninh Limousine,2.8 (44),Limousine 9 chỗ,14:00,• FLC 36 Phạm Hùng,,18:15,• Bến xe Móng Cái,4h15m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.4,2.6,3.0,3.3,3.2,3.0,2.1
Anh Huy VIP,5 (2),Kia Canival,09:00,• Văn phòng Hà Nội 226 Minh Khai,,12:00,• Văn phòng Hạ Long,3h,300.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Xuân Trường Limousine,3.5 (179),Limousine 11 chỗ,14:00,• Hà Nội,,17:00,• Quảng Ninh,3h,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.2,3.5,3.6,3.8,3.6,3.5,2.2
Hoàng Phú Limousine,4 (250),Limousine 11 chỗ,13:00,• Văn phòng Hà Nội,,16:00,• Văn phòng Quảng Ninh,3h,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.2,4.0,4.0,4.1,4.2,3.9,4.1
Đức Dương Bus,5 (1),Ghế ngồi 45 chỗ,06:45,• Văn phòng Mỹ Đình,,10:15,• Văn phòng Hạ Long,3h30m,200.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,
Đào Thành (Quảng Ninh),3.7 (3),Ghế ngồi 16 chỗ,06:30,• Bến xe Mỹ Đình,,10:15,• Bến xe Cửa Ông,3h45m,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.7,3.7,4.3,3.7,3.7,3.7,3.7
Green Bus (Quảng Ninh),3.2 (5),Limousine 10 chỗ,07:00,• 62 Hàng Bạc,,10:00,• Văn phòng Hạ Long,3h,300.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.6,3.4,3.4,3.8,3.6,3.6,3.0
The New Way,2.9 (30),Limousine 9 chỗ,08:00,• VP Hà Nội,,10:30,• VP Hạ Long,2h30m,290.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.0,3.0,2.7,2.8,3.0,3.0,3.7
Anh Tùng Limousine,3.4 (36),Limousine 9 chỗ,11:00,• FLC 36 Phạm Hùng,,13:35,• Chợ Mạo Khê,2h35m,200.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.9,3.3,3.5,3.7,3.6,3.5,3.0
Hùng Đức (Quảng Ninh),3 (53),Ghế ngồi 16 chỗ,12:00,• Bến xe Mỹ Đình (Ô đón khách số 20),,15:30,• Văn phòng Cẩm Phả,3h30m,180.000đ,170.000đ,-6%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.4,2.6,2.6,3.1,2.6,2.4,
Tùng Tuấn Limousine,3.8 (175),Limousine 9 chỗ,06:00,• VP Hà Nội,,09:10,• Legacy Yên Tử,3h10m,280.000đ,270.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.2,4.1,4.2,4.1,4.2,4.1,4.3
VietNam Explore,4.4 (89),Limousine 18 chỗ,07:00,• Nhà hát lớn Hà Nội,,11:00,• Cảng tàu khách Quốc tế Hạ Long,4h,290.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.4,4.5,4.6,4.4,5.0
Lê Phan Travel,5 (4),Limousine 16 chỗ,08:00,• Nhà Hát Lớn Hà Nội,,11:30,• Cảng tàu khách Quốc tế Hạ Long,3h30m,250.000đ,240.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,
Hoàng Hà Limousine,4.5 (105),Limousine 12 chỗ,07:50,• Bưu Điện Trâu Quỳ,,10:15,• Ngã Tư Loong Toòng,2h25m,280.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.5,4.5,4.5,4.5,4.5,4.4
Ninh Bình Excursion Transport,4.3 (172),Limousine 23 chỗ,08:00,• Văn phòng Hà Nội (số 10 Hàng Phèn),,10:30,• Văn phòng Quảng Ninh,2h30m,220.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.3,4.2,4.4,4.3,4.4,4.4
Hà Lan Transport,5 (58),VIP Limousine 10 chỗ,13:30,• VP 180 Trung Kính,,16:40,• Văn phòng Quảng Ninh,3h10m,300.000đ,270.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Hà Lan Transport,5 (58),VIP Limousine 10 chỗ,05:00,• VP 180 Trung Kính,,08:10,• Văn phòng Quảng Ninh,3h10m,300.000đ,270.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,5.0,4.9,4.8
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,21:00,• Văn phòng Long Biên,,23:30,• Văn phòng Hạ Long,2h30m,260.000đ,Từ 250.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,08:00,• Văn phòng Long Biên,,10:30,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Travel Limousine,4.8 (825),Limousine 10 chỗ,18:04,• Văn phòng Long Biên,,20:34,• Văn phòng Hạ Long,2h30m,260.000đ,Từ 250.000đ,-4%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.9,4.8,4.9,4.9,4.9,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,09:00,• Văn phòng Hà Nội,,11:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,13:00,• Văn phòng Hà Nội,,15:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Hạ Long Star Limousine,4.9 (112),Limousine 9 chỗ,17:00,• Văn phòng Hà Nội,,19:30,• Văn phòng Hạ Long,2h30m,Từ 250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,4.9,4.9,5.0,4.9,5.0,5.0
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,08:00,• Văn phòng Số 1 Nguyễn Hoàng,,12:15,• Cảng Cái Rồng,4h15m,300.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,20:00,• Văn phòng Số 1 Nguyễn Hoàng,,23:15,• Hạ Long,3h15m,240.000đ,Từ 220.000đ,-8%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,19:00,• Nhà Hát Lớn Hà Nội,,21:15,• Chợ Mạo Khê,2h15m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Cửa Ông Limousine,4.1 (528),VIP Limousine 9 chỗ,07:00,• Văn phòng Số 1 Nguyễn Hoàng,,10:45,• Cẩm Phả,3h45m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.4,4.1,4.3,4.3,4.2,4.1,4.3
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,11:00,• Văn phòng Hà Nội,,14:00,• Văn phòng Hạ Long,3h,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,08:00,• Văn phòng Hà Nội,,12:15,• Chợ Cửa Ông,4h15m,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,14:00,• Văn phòng Hà Nội,,16:30,• Ngã 3 Cứu Hỏa,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,18:00,• Nhà Hát Lớn Hà Nội,,20:40,• Chợ Trung Tâm Uông Bí,2h40m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,14:00,• Văn phòng Hà Nội,,17:10,• Ngã 3 Cửa Ông,3h10m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Phú Bình (Quảng Ninh),4.4 (51),Ghế ngồi 7 chỗ,05:00,• Nhà Hát Lớn Hà Nội,,07:40,• Chợ Trung Tâm Uông Bí,2h40m,Từ 180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.3,4.0,4.0,4.0,3.9,3.9,3.7
Hạ Long Xanh,4.4 (78),Sơ đồ 16 chỗ,12:00,• Văn phòng Hà Nội,,16:15,• Chợ Cửa Ông,4h15m,180.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.5,4.5,4.4,4.5
Phúc Xuyên,4.5 (832),Limousine 10 chỗ,15:01,• Văn Phòng Long Biên,,17:31,• Văn phòng Hạ Long,2h30m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.6,4.5,4.5,4.3
Thành An Limousine ( Halong Bay),5 (3),Limousine 9 chỗ,08:20,• Pan Pacific Hà Nội,,11:05,• Lô 41 Âu tàu ngủ đêm Tuần Châu,2h45m,200.000đ,Từ 180.000đ,-10%,"CN, 23/11/2025",Hà Nội,Quảng Ninh,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Trung Thành Limousine,4.8 (605),Limousine 9 chỗ,12:00,• Văn phòng Hà Nội,,14:15,• Bãi Cháy - Sảnh Khách Sạn Mường Thanh Luxury (gần SunWorld),2h15m,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.8,4.7,4.7,4.7,4.7,4.7,4.9
Hải Phòng Travel (Đất Cảng),4.4 (1263),Limousine 11 chỗ,12:00,• Hà Nội,,14:30,• Quảng Ninh,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Phúc Xuyên,4.5 (832),Limousine 10 chỗ,10:00,• Văn Phòng Long Biên,,12:00,• Văn phòng Uông Bí,2h,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.6,4.5,4.5,4.3
Cửa Ông Bus,4.8 (15),Limousine 9 chỗ,12:00,• Văn phòng số 1 Nguyễn Hoàng,,15:30,• VP Quảng Ninh,3h30m,Từ 240.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.9,4.7,4.7,5.0,4.9,4.7,4.7
Hải Phòng Travel (Đất Cảng),4.4 (1263),Limousine 11 chỗ,11:00,• Hà Nội,,13:30,• Quảng Ninh,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Hải Phòng Travel (Đất Cảng),4.4 (1263),Limousine 11 chỗ,17:00,• Hà Nội,,19:30,• Quảng Ninh,2h30m,250.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.5,4.3,4.3,4.4,4.4,4.3,4.4
Phúc Xuyên,4.5 (832),Limousine 10 chỗ,10:01,• Văn Phòng Long Biên,,12:01,• Văn phòng Uông Bí,2h,Từ 260.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,4.6,4.6,4.7,4.6,4.5,4.5,4.3
Bắc Ninh Limousine,2.8 (44),Limousine 9 chỗ,10:00,• FLC 36 Phạm Hùng,,14:15,• Bến xe Móng Cái,4h15m,400.000đ,,,"CN, 23/11/2025",Hà Nội,Quảng Ninh,3.4,2.6,3.0,3.3,3.2,3.0,2.1
